ID_REF,GSM96454,GSM96455,GSM96456,GSM96457,GSM96458,GSM96459,GSM96461,GSM96462,GSM96463,GSM96464,GSM96466,GSM96467,GSM96468,GSM96469,GSM96470,GSM96471,GSM96472,GSM96473,GSM96474,GSM96475,GSM96476,GSM96477,GSM96478,GSM96479,GSM96480,GSM96481,GSM96482,GSM96483
9006,2.654457,0.303064,0.764656,1.186774,1.863586,0,2.405746,2.295117,3.211182,0.804562,4.641657,0.900075,2.207448,1.307806,1.000892,3.602655,0,0.239326,0,2.040819,0.149861,1.594311,0.394004,2.245093,2.251098,0.272403,2.403255,1.297756
9007,0.257698,11.060682,0,0.088338,0.267254,0,0.394676,0.013382,1.114683,0.168532,1.007633,0,0.064732,0.050918,1.129136,7.070384,1.970748,1.723923,2.084966,3.833859,5.21316,2.771302,0.208372,1.613872,1.325399,2.878297,2.619016,1.799513
9008,0,0.452641,0,0,0,0,0,0,0.582065,0,0,0,0,0,0,0.779933,0,0,0,0,0,0.182054,0,0,0,0.534166,0.994669,0
9009,0,2.304511,0,0,0,0,0.076514,0,0.733911,0,0.626385,0,0,0,0.145067,6.952994,0,0,0,0.97763,0.365662,0,1.030564,0,0,0.248975,1.327149,0
9010,0.431556,26.230599,0.167904,0.482164,0.9428,0.212078,1.097992,1.649893,2.803401,0.873578,1.639203,0.539525,0.999194,0.968152,3.616825,21.591021,4.925733,2.498265,5.537499,10.000438,11.748768,6.275741,1.24773,4.095119,4.462597,5.885272,5.55737,5.895996
9011,0.524905,0,0,0,0,0,0.549186,0,0.859725,0.217629,0.957651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0
9012,0,0,0,0,0,0,0,0,0.247764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149695,0.705508,0
9013,0,0,0,0,0,0,0,0,0.325782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039203,0,0
9014,0,0,0,0,0,0,0,0,0.182562,0,0.070277,0,0,0,0,0.137007,0,0,0,0,0,0,0,0,0,0.001404,0.651611,0
9015,1.523502,1.494734,0.264794,0.753264,1.07942,0.211582,1.439085,1.829131,4.022653,2.223047,2.804492,0.664588,1.302307,1.401736,0.333157,1.198035,0,0,2.340868,0.873543,0.824967,1.230198,0,1.10915,0.427219,0.901434,1.167791,1.405738
9016,2.445497,0.019599,0.08902,1.199143,1.173214,0.525385,1.295792,1.424606,3.240426,2.845838,3.445829,0.689203,0.966264,1.533864,0.502783,0.411637,2.194216,0,4.017538,0.724424,0.057379,0.387409,0,0.623239,0,1.399617,1.08114,0.269453
9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307715,0.239418,0
9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141859,0,0
9020,0.801103,0,0.089591,0.747461,0.58076,0,0.737507,0.756185,1.49164,1.417158,2.154358,0.740043,0.686266,0.960764,0.002108,1.085,0,0,1.04709,0.208271,0.42658,0.966875,0,0.68824,0,0.627492,1.470837,0.35923
9021,26.258929,1.177066,5.180617,11.000321,9.717924,3.231043,17.084181,8.473308,16.548302,10.164729,25.852654,7.405238,9.92006,8.88275,5.015205,6.582536,18.489254,4.509177,12.576491,11.257705,4.01753,11.682197,1.549251,12.01295,11.943653,3.49832,10.709366,7.976471
9022,0,0,0,0,0,0,0,0,0.309162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51337,0
9023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122654,0,0
9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761131,0,0
9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248519,0,0
9026,0,0,0,0.189656,0,0,0.037083,0,0.263302,0.181863,0.437972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9027,0,0,0,0,0,0,0.098739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,13.035555,0,10.314457,15.190457,13.563728,5.531591,13.91841,13.811144,14.809659,10.010843,17.823406,11.927599,17.243682,14.107276,4.342382,1.305239,1.823773,1.703989,3.013332,5.990442,3.754768,7.080407,4.353789,5.088949,5.373873,0.630496,2.90996,4.783739
9029,0.493716,0,0.400921,1.237381,1.247801,0.022778,0.587458,1.124773,1.427846,0.296089,1.48534,0.910545,1.080954,0.480522,0,0,0,0,0,0,0,0.487376,0,0,0,0,0,0
9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,0,0,0,0,0,0,0,0.043953,0.288615,0,0.679991,0,0.36754,0.038734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,0,0,0,0,0,0,0,0,0.276072,0,0.069026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9035,0,0,0.154301,0.564403,0.490037,0,0.65793,0.654275,1.54276,0.139137,0.998153,0.645332,0.508324,0.236117,0.322616,0.641865,0,0,0,0,0.315583,0.578798,0.257432,0,0,0,0,0
9036,0,0,0,0,0,0,0,0,0.617417,0,0.277551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9037,0,0,0,0,0,0,0,0,0.328056,0,0.424455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,0,0,0,0,0,0,0,0,0.022687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9039,0,0,0,0,0,0,0,0,0.69623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,0.625451,0,0.994708,0.870693,1.754523,0.147594,1.574644,4.452748,8.427079,0.947185,3.922223,2.207304,1.964607,1.723596,2.736139,5.428449,0,0,1.525244,2.856837,1.639937,2.19877,2.372209,1.506858,0.415183,0,0.961926,2.980553
9041,0,0,0,0,0,0,0,0,1.386356,0.082702,0.370179,0.067754,0,0.034243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,5.031218,0,2.945427,3.075172,2.772695,1.69108,2.406491,2.277062,6.272009,2.619214,5.507449,2.499128,2.789398,2.946173,1.235715,3.703681,0,0,0.209823,0.605324,0.566866,0.385434,1.253874,0.058992,0,0.109186,0.626875,0.419422
9043,0,0,0,0.073866,0,0,0,0,1.412435,0.013723,0.699122,0,0,0.200868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9044,0.426802,0,0,0.124743,0,0,0.416689,0.258492,1.773508,0.530107,0.690643,0.221526,0.380755,0.437816,0.255284,0,0,0,0.20345,0,0,0,0,0,0,0,0,0
9045,16.235056,3.274807,15.271619,14.746047,15.791236,10.340247,16.062259,28.992893,15.89901,16.598704,22.911562,13.845378,19.434488,16.555472,9.32019,8.413982,12.316431,7.696273,22.236424,12.385818,7.761902,14.758574,10.486692,10.934434,6.94274,7.662263,11.137028,9.705627
9046,1.96581,0,1.105796,0.960293,0.961429,0.354544,1.925038,1.190618,3.856862,2.147549,3.460556,1.792937,1.643331,1.597026,0,0,0,0,0,0,0.208333,0,0,0,0,0.282452,0,0
9047,45.351153,2.168841,32.249254,39.34269,34.494702,22.301081,46.024177,40.270932,63.55995,35.584745,82.45308,36.616791,48.074026,41.665751,12.272943,10.001027,8.01527,4.626541,9.348728,17.559678,7.061327,19.841642,13.334695,23.749832,17.785614,3.149302,20.357779,24.056524
9048,0.455501,0,2.931094,1.391748,1.267983,0.778023,1.963602,1.713874,7.26602,1.774055,3.261202,1.254945,2.238523,2.261873,0,0,0,0,0,0,0,0.245274,0,0,0,0,0,0
9049,2.758188,0,1.75791,2.273381,1.633982,0.861059,2.727079,4.744633,5.816956,2.992064,7.001516,2.593216,2.908996,3.295472,0.909794,0,0,0,0.883877,1.167502,0.138937,1.36841,0.511571,1.623542,0.523856,0,0.401146,1.573877
9050,0,0,0.098975,0.285013,0,0.528228,0,1.257192,1.764121,0.796231,1.744706,0.783247,0.753405,0.543381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9051,0,0,0.534774,1.15335,0.448546,0,0.755998,0.746387,1.065601,0.754616,1.578751,0.80731,0.954643,1.339291,0.787262,0.58312,0,0,0,1.307937,0.440939,0.244394,0.283573,0,0,0,0,0
9052,0,0,0.062234,0.407999,0.213477,0,0.341729,0.31712,0.338625,0.340456,0.642521,0.242598,0.169966,0.4875,0.037646,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,0.176443,0,1.206537,1.579501,0.459276,0,0.741267,1.455659,0.768059,1.090028,1.433688,0.641624,0.836947,1.233815,1.319993,0.901902,0,0,0,0.385409,0.167446,0.726689,0.222528,0,0,0,0,0
9054,0.009785,0,0.70912,0.751135,0.377002,0,0.534263,0.696935,0.766074,0.119367,0.836677,0.379863,0.521741,1.023662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,16.396157,4.609461,22.844946,24.530683,23.217454,6.393285,25.42755,40.657495,30.904899,20.706575,43.47326,25.478936,35.32874,26.396027,31.027977,21.404023,10.85644,14.601779,12.834714,31.711041,18.261637,33.310348,25.876131,26.768021,25.01205,4.110622,18.405334,24.462411
9057,1.891919,0,3.113743,3.190108,2.897468,0.210002,3.253787,5.37507,3.868366,2.193881,5.294126,3.233177,4.203713,3.409925,3.298032,1.746001,0.045862,1.173502,0.566805,2.804377,1.929257,2.906497,2.028999,2.829298,1.15985,0.070446,1.839161,1.531184
9058,20.257602,6.356508,25.422957,24.795266,18.277495,6.746035,21.86734,38.018432,27.442401,17.558797,30.050291,19.718391,26.804598,21.996941,22.585145,19.541156,16.354064,12.04845,21.515801,23.847575,13.72455,23.113229,19.7388,20.230357,18.891533,5.997487,18.608638,17.553902
9059,4.937972,0.43032,7.346489,4.976412,6.008108,1.612661,7.446931,9.160589,7.729074,4.291982,8.5685,5.647535,5.626451,7.582674,4.76883,7.629757,1.986987,1.183416,2.729925,7.389634,2.33377,5.374315,4.0132,4.050883,4.968123,0,4.498388,3.42165
9060,0.83851,0,1.738166,1.962129,1.130717,0.207265,1.451512,2.256395,3.272127,0.921829,2.595398,1.365816,1.969906,2.722687,2.174806,2.522163,0,0,0.707315,3.631782,1.009897,1.795756,1.590279,1.160293,2.107306,0,1.950364,1.156954
9061,1.374086,0,2.254724,3.356534,1.748969,0.336333,4.198918,4.500212,5.463624,1.863115,5.372787,2.193874,4.200345,2.213405,1.630437,0,0,0,0,1.317844,1.620545,3.246261,1.730025,2.187905,1.947844,0,1.157749,3.286157
9062,1.577,0,1.487034,1.587828,1.273022,0,2.151735,1.68173,2.119022,1.155224,2.770494,1.35445,2.262912,2.135781,1.155167,0.716367,0,0,0.040563,0.721692,0.574299,0.54638,0.313663,0.145959,0.275956,0,0.541173,0.192642
9063,3.975058,0.193658,5.660865,5.203953,7.719137,1.886371,6.363351,7.729666,5.204399,3.764947,12.212608,4.746611,7.764417,5.093908,3.780252,3.646208,1.155737,1.479642,2.633185,6.332547,2.774893,3.299465,3.322649,3.598199,4.512884,0,4.167507,7.710989
9064,82.056144,19.08147,68.514294,62.554098,69.62502,32.37657,82.489662,90.998,77.643286,46.759895,104.137435,61.015798,81.536256,68.18508,43.322406,59.944777,41.738311,15.356907,44.519211,82.831407,41.085049,49.814649,37.631609,56.645728,86.880526,7.416505,64.503001,63.176704
9065,6.02338,0.768571,2.723468,4.087979,3.305893,2.369935,7.595584,3.797472,5.501872,2.819771,7.032905,2.77213,4.9726,7.095753,1.752825,2.648083,0,0,0.914856,3.695559,1.373334,2.63936,1.728026,1.906794,7.4657,0,4.671817,2.829076
9066,0,0,0.035274,0.207796,0.103355,0,0.450458,0.454604,1.705097,0.22295,0.728,0.220569,0.405596,0.477476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9067,0.019469,0,0,0.014595,0,0,0.343983,0,0.720397,0.23025,0.493851,0,0.107962,0.824801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,0.482475,0,0.770278,0.694993,0.905955,0,1.529311,1.10412,1.141223,0.533146,2.593318,0.463068,1.424628,1.694602,0.347079,0,0,0,0,1.09145,0.122406,0.602819,0.024159,0,0.139182,0,0.418542,0.668933
9069,8.312739,0.181597,4.389312,5.027881,6.156358,2.704632,9.680025,7.003411,5.633673,3.673463,11.134311,3.606053,9.814931,5.0461,2.306211,2.20321,0.344007,0,0.573348,4.297939,1.905403,4.298728,0.735161,5.010856,8.715438,0,5.302405,3.788884
9070,1.2059,0,0.407924,0.689004,0.49545,0.204936,2.102182,0.677552,1.217225,0.179636,2.095869,0.378772,1.098545,2.038733,0,0,0,0,0,0,0,0.144054,0,0,0.247554,0,0,0
9071,4.135495,0.144348,1.090029,2.743538,2.420028,0.719028,3.370506,6.103822,10.185592,1.800629,6.341447,3.083236,3.166585,3.2578,3.052207,2.394423,1.431244,0.561527,1.509012,5.364447,3.191183,3.980328,1.716157,3.218408,3.45508,0.046362,2.917717,5.310708
9072,0,0,0,0,0,0,0,0.195492,0.973989,0,0,0,0,0.716942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,0,0,0,0,0,0,0,0.23605,0.372125,0,0.285173,0,0,1.204537,0,0,0,0,0,0,0,0,0,0,0,0,0.065652,0
9074,0.661607,0,0.417639,0.944986,0.497998,0,1.272946,3.592714,1.778024,0.599314,3.066835,1.573018,1.567331,3.027307,2.114815,0.246352,0,0,0,1.624398,0.060472,2.666155,0.537371,2.363587,0.989873,0,1.804034,2.100741
9075,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,0,0,1.504331,1.393503,0.88696,0.20843,1.203762,1.155425,1.855883,0.606621,2.026133,1.282635,0.967084,1.285924,0,0,0,0,0,0.130173,0,0,0,0,0,0,0,0
9077,0,0,0,0,0,0,0,0.472602,0.29526,0,0,0.084256,0,0.12826,1.297428,0.000515,0,0,0,0,0,0,0,0,0,0,0,0
9078,6.002518,2.838545,9.822329,10.125234,5.466143,3.089313,8.014328,22.379488,13.675483,9.377529,14.331132,10.451137,13.086721,11.517971,26.028375,11.203132,11.619105,10.145551,11.363803,20.656731,12.207992,23.706696,19.736607,22.727204,21.084644,3.083927,11.607306,18.517079
9079,0,0,0.400158,0.45619,0.038183,0,0,1.546073,0.636326,0,1.18142,0.362191,0.365819,0.427809,0.871502,0,0,0.278275,0,0.55998,0.495357,1.297456,0.676164,0.983875,1.864922,0,1.799128,0.152182
9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,0,0,1.200988,1.206524,0.30873,0,1.217041,1.963558,1.584196,0.377528,2.031101,1.034431,1.037275,1.234171,0.66938,0,0,0,0,0.576754,0,0.90518,0.638385,0.502594,0.075253,0,0,0
9082,0,0,0.000425,0.079152,0,0,0,0.107831,0.193533,0,0.164492,0.126038,0,0.206156,0.242017,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,0,0,0.139896,0.411474,0,0,0,0.877318,0.972405,0.482033,0.727697,0.235948,0.98431,0.488192,1.460732,0,0,0,0,0,0,1.113308,0.427758,0.746994,0.660462,0,0,1.50037
9084,0,0,0,0.026773,0,0,0,0.156672,0.244181,0,0,0,0,0.010462,0.150775,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,0,0,0.030826,0.152047,0,0,0.116054,0.572894,0.391888,0,0.387217,0.44475,0.168647,0.380441,0.274001,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,0,0,0.090126,0.156455,0,0,0.144168,0,0.631466,0,0.189092,0,0.009543,0.361416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9087,0.06744,0,0,0,0,0,0,0,0.406277,0,0,0,0,0.235932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,0,0,0,0,0,0,0,1.657784,3.670199,0,0.228405,0.294788,0,0.397518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,0,0,0,0.298997,0.342068,0,0.224613,1.961688,3.111761,0,0.760006,0.780783,0.361642,0.554352,0.742615,0,0,0,0,0,0.183822,0.451412,0.023445,0,0,0,0.161225,0
9091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,0,0,0,0,0,0,0,0,0.066187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097,0.591843,0,0.158687,0.284795,0,0,0.10976,0,0.797948,0,0.822465,0.353908,0.049609,1.154431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,0,0,0,0.047144,0,0,0.048906,1.194558,1.153385,0,0.720178,0.344194,0,0.69294,0.227175,0,0,0,0,0,0,0.0228,0,0,0,0,0.008928,0
9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,0,0,0.675735,0.650537,0,0,0.323458,0.296301,0.215136,0,0.49068,0.377713,0.317048,0.714745,0.382085,0,0,0,0,0,0,0,0.059678,0,0,0,0,0
9102,2.667639,0,2.629128,2.275443,2.112493,0.83236,2.44721,1.971025,2.384689,1.227027,3.109809,1.943398,2.371493,2.389264,0.887061,0.746678,1.081842,0.164285,0.167492,1.086702,0.880954,0.423248,1.210549,1.387097,1.336728,0,1.308584,0.925755
9103,9.771537,1.90828,13.408047,10.791532,10.443489,4.92013,11.44037,10.49145,6.859289,6.131174,15.029864,8.942472,10.139416,9.547712,7.002069,8.133469,3.767317,2.0245,5.777896,13.101975,5.048986,5.227361,6.799315,9.138038,12.013327,0,5.988194,5.389277
9104,226.844109,64.693663,210.781481,178.789924,189.13026,111.796754,188.098465,194.722397,162.817501,103.207182,239.794994,171.280643,172.337852,178.126974,123.461621,129.866987,123.621809,48.560421,83.550253,191.505419,103.022382,116.004828,117.794689,175.911771,225.793809,24.311761,136.964732,170.802447
9105,17.753767,5.848874,15.378541,12.205805,13.458031,9.412298,12.629838,20.638957,14.148772,6.820443,14.760499,10.311923,13.560418,12.337632,6.984,4.400699,3.267326,2.231415,2.062479,9.121023,5.313755,8.148527,6.331255,11.11256,13.513393,0.274194,13.208059,10.400934
9106,15.079186,3.350182,18.643588,16.869548,12.298522,6.658379,14.774174,30.060756,19.609523,13.148995,25.281596,18.328216,18.09334,18.126705,22.50257,15.167269,8.837651,9.897346,10.381003,16.683541,13.043796,18.348742,17.957078,19.392864,16.424701,2.327219,12.510995,14.971405
9107,1.302292,0,2.659068,2.030028,1.500627,0.622919,2.157362,3.390357,2.065668,1.066894,2.85144,2.001353,2.148405,2.080621,1.127646,0.243358,0,0,0,1.020051,0.580415,1.341888,0.796294,1.192301,0.845159,0,0.737852,0.524785
9108,4.781352,0.422364,4.594348,4.639122,3.87142,1.871941,4.206436,6.180551,5.287755,2.632747,6.18198,4.890483,5.343295,4.104146,3.315915,1.461925,1.312611,0.141659,0.924,4.39176,1.423917,1.664605,2.577896,3.769681,4.315627,0,2.701777,2.705597
9109,21.634744,6.286216,15.282745,19.299653,14.083454,12.861984,15.329373,28.1217,11.905922,10.143784,18.875518,16.454489,31.879927,11.233645,10.277749,6.517524,6.879604,3.6952,3.857198,16.925484,6.81214,10.052144,11.397258,14.578097,19.029611,2.472702,21.139553,19.107145
9110,5.274265,0.619697,5.262669,4.849817,3.361575,2.872614,4.299585,8.823978,3.521561,2.591426,5.618392,4.055734,5.734088,4.044776,2.239671,0.969099,0.696182,0,0.016915,3.105774,1.245197,2.227644,2.305061,2.817866,4.521551,0,3.236798,3.316379
9111,1.03186,0,1.025198,1.859854,0.55763,0.228915,2.520759,3.854447,1.230946,1.050103,2.202899,2.216766,3.666702,1.117671,0.18864,0,0,0,0,0,0,1.067018,0.281672,0.366903,0,0,0.85967,0.287085
9112,3.511574,0,2.835712,2.408905,2.328107,1.224602,3.069837,3.309321,4.207664,1.92356,4.51701,2.756579,2.854532,2.882173,2.319624,0.607002,1.234203,0.296945,0.828652,1.757785,1.191307,1.609655,1.334926,1.684683,1.400539,0,1.631694,1.128833
9113,0.754038,0,1.465942,1.710855,1.457965,0.558941,1.734025,2.716418,1.927522,0.784875,2.29268,1.833171,2.260894,1.685097,1.188862,0.344355,0,0,0,0.706269,0.271166,0.561204,0.660714,1.2307,0.907527,0,0.602135,0.513886
9114,2.696923,0,2.130731,2.236302,2.116616,1.03756,2.346522,3.940265,2.462305,1.170262,3.053165,2.486287,2.592661,2.481923,2.367214,0.917263,0.150238,0,0,2.487039,1.237087,1.299304,1.585154,2.339317,2.237376,0,1.875435,2.431471
9115,4.960638,0.008642,6.094325,4.81187,4.21864,1.88071,4.785036,10.907237,6.988855,2.982492,8.191405,6.058967,6.063632,6.406616,4.897665,2.74433,0.874556,0.951528,1.151546,5.117266,3.184798,3.993383,4.175877,4.736917,4.506456,0,3.991122,4.178337
9116,0,0,0,0,0,0,0,0,0.121834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,0,0,0,0.033812,0,0,0,0,0.522244,0,0.19709,0.067886,0.166454,0.10807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,0,0,0,0.060029,0,0,0,0.434211,0.472966,0,0.442309,0.310579,0,0.315963,0.321078,0,0,0,0,0,0,0,0,0,0,0,0,0
9119,2.117696,0,0.772584,1.108333,2.113036,0.539955,1.718604,6.738236,9.179485,0.556853,3.038721,3.215226,2.137249,2.973774,2.873598,0.970097,0.136179,0,0,3.262413,2.303588,1.459439,2.63929,3.48725,2.010195,0,3.222693,3.703735
9120,0,0,0.260073,0.339441,0,0,0.558337,1.23584,1.031519,0,0.548199,0.41988,0.759933,0.35121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,1.29987,0,0.344661,0.473785,0.406102,0,0.681705,0,1.12497,0,1.489737,0.854189,0.629272,0.684934,0.344929,0,0.136207,0,0,0.182707,0.099383,0.116747,0,0.108743,0,0,0.384391,0
9122,6.480934,0,3.376575,3.218188,3.677525,1.30625,3.929662,4.221757,8.273159,2.928574,8.419489,4.81349,6.120297,5.149625,2.265862,1.571222,1.783566,0,0.716962,3.129433,2.089122,2.245642,1.842119,4.000474,3.937856,0,3.795171,3.194609
9123,4.005316,0.942142,4.139921,3.616735,3.069416,1.036385,3.873478,11.007446,8.929705,3.10949,8.564399,5.662217,5.781638,6.323918,9.873759,6.257883,2.615642,1.481226,4.32981,8.450688,5.701821,8.701502,7.286257,11.862423,8.009993,0,9.131953,6.658571
9124,0,0,0,0,0,0,0,0.608496,0.908729,0,0,0.01231,0.05812,0.486979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,17.679564,0,21.186823,13.019297,12.031381,7.524813,15.21877,32.902026,13.188199,11.913796,15.895672,17.17896,15.400457,14.155221,4.527876,0,7.70943,0.588501,12.172424,13.985553,11.886053,3.115658,4.170288,4.79798,3.413371,0.129252,2.429978,1.603597
9127,0.330542,0,0.64686,0.639412,0.159443,0,0.552618,1.961566,0.939595,0.419587,1.072143,1.003298,0.730122,0.506747,0,0.019493,0,0,0,0.088367,0,0,0,0,0,0,0,0
9128,3.887583,0.486445,2.731156,3.179668,1.852828,1.162179,2.521875,6.267892,3.635674,1.911989,4.245878,3.666019,2.965482,2.957737,4.311808,1.529594,3.123661,1.647438,2.210768,4.956385,3.510371,4.540589,3.695421,5.622947,4.775365,0,2.178791,4.277333
9129,5.210396,1.0001,4.26291,4.077646,3.600298,1.806056,3.901304,6.775534,3.338623,1.923718,5.304518,4.259466,3.308163,3.310452,1.779624,1.115786,1.40196,0.252383,0.6272,3.929605,2.193672,1.732492,1.401275,4.130211,3.911012,0,2.444875,2.946091
9130,0,6.127358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388825,0,0,0,0.291995,2.539703,0,0,0,0,0,0,0
9131,2.690686,0.050201,2.602014,2.562454,1.922454,0.949551,2.379729,5.104503,3.047413,1.40648,3.777294,2.48153,3.083134,2.340844,1.961854,0,0.566171,0.48731,1.110299,2.36277,2.058814,1.499284,1.690033,3.050193,2.072662,0,1.398175,1.564489
9132,0,0,0,0,0,0,0,0.146134,0,0,0.048467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,0,0,0,0,0,0,0,0.112685,0,0,0,0,0,0.102643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,0.126692,0,0.277032,0.326604,0,0,0,0.314243,0.380545,0,0.352572,0.099018,0.21295,0.337994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,3.667412,0,2.868263,1.697353,0.704447,0.45041,1.081035,3.520888,3.677952,1.100812,3.307213,1.717178,2.081646,1.953385,0.357623,0,0.420018,0,0.850068,0.747855,0,0.395964,0.98924,1.042928,0,0,2.786784,0.10057
9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147,0.039679,0,0.151238,0.033374,0,0,0,0.110068,0.678902,0,0.532664,0.253629,0,0.846449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,0,0.153074,0,0,0,0,0,0.44638,0.560451,0,0.216995,0,0,0.411639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
